"Date","Price","Open","High","Low","Vol.","Change %"
"01/01/2016","24,418.7","24,413.3","24,439.0","24,375.1","","0.00%"
"12/31/2015","24,419.8","24,542.3","24,596.8","24,390.8","","-0.57%"
"12/30/2015","24,559.9","24,530.5","24,663.7","24,470.5","","0.07%"
"12/29/2015","24,542.5","24,648.3","24,708.8","24,487.8","","-0.44%"
"12/28/2015","24,651.7","24,683.5","24,743.2","24,619.1","","-0.38%"
"12/25/2015","24,746.0","24,698.9","24,750.5","24,635.8","","0.12%"
"12/24/2015","24,716.5","24,563.8","24,723.2","24,485.6","","0.55%"
"12/23/2015","24,581.3","24,696.9","24,721.1","24,473.7","","-0.47%"
"12/22/2015","24,698.6","24,603.4","24,766.2","24,577.4","","0.37%"
"12/21/2015","24,607.8","24,482.9","24,666.5","24,449.0","","0.43%"
"12/18/2015","24,501.4","24,405.0","24,521.6","24,352.1","","0.39%"
"12/17/2015","24,407.2","24,575.0","24,579.5","24,346.3","","-0.74%"
"12/16/2015","24,588.0","24,627.5","24,802.0","24,512.0","","-0.17%"
"12/15/2015","24,628.9","24,729.8","24,926.3","24,564.5","","-0.52%"
"12/14/2015","24,756.7","24,700.8","24,887.2","24,624.0","","0.12%"
"12/11/2015","24,726.4","24,582.2","24,823.1","24,546.2","","0.54%"
"12/10/2015","24,594.2","24,775.4","24,792.0","24,546.2","","-0.77%"
"12/09/2015","24,785.3","24,454.5","24,821.3","24,409.3","","1.26%"
"12/08/2015","24,477.7","24,348.4","24,495.7","24,330.4","","0.52%"
"12/07/2015","24,351.2","24,409.2","24,465.8","24,256.3","","-0.50%"
"12/04/2015","24,472.9","24,588.6","24,643.3","24,344.0","","-0.50%"
"12/03/2015","24,595.7","23,873.9","24,692.4","23,689.4","","2.99%"
"12/02/2015","23,881.1","23,902.5","23,938.9","23,730.0","","-0.12%"
"12/01/2015","23,910.2","23,762.9","23,923.7","23,751.7","","0.59%"
"11/30/2015","23,770.1","23,798.8","23,842.1","23,740.4","","-0.20%"
"11/27/2015","23,818.4","23,849.0","23,932.5","23,749.3","","-0.18%"
"11/26/2015","23,861.9","23,919.1","23,952.2","23,824.3","","-0.25%"
"11/25/2015","23,921.8","23,931.6","24,063.7","23,781.8","","-0.05%"
"11/24/2015","23,934.3","23,908.3","24,008.5","23,871.1","","0.07%"
"11/23/2015","23,917.7","23,914.0","23,967.2","23,758.7","","-0.03%"
"11/20/2015","23,924.2","24,114.8","24,152.0","23,898.3","","-0.82%"
"11/19/2015","24,122.0","23,899.2","24,187.1","23,892.4","","0.73%"
"11/18/2015","23,946.6","23,905.8","24,022.8","23,809.5","","0.09%"
"11/17/2015","23,926.2","23,970.9","24,011.6","23,883.4","","-0.25%"
"11/16/2015","23,985.8","24,093.9","24,180.5","23,937.3","","-0.74%"
"11/13/2015","24,164.9","24,215.7","24,230.7","24,013.2","","-0.28%"
"11/12/2015","24,233.9","24,042.8","24,258.5","23,938.0","","0.74%"
"11/11/2015","24,055.8","24,008.8","24,131.8","23,955.5","","0.12%"
"11/10/2015","24,026.0","24,099.3","24,145.6","23,896.8","","-0.34%"
"11/09/2015","24,108.4","23,970.8","24,200.4","23,939.5","","0.40%"
"11/06/2015","24,011.5","24,281.0","24,349.8","23,917.2","","-1.16%"
"11/05/2015","24,293.1","24,227.7","24,324.3","24,171.6","","0.19%"
"11/04/2015","24,247.5","24,470.6","24,490.4","24,183.1","","-0.94%"
"11/03/2015","24,476.7","24,564.5","24,617.3","24,401.5","","-0.42%"
"11/02/2015","24,580.0","24,596.8","24,660.3","24,533.3","","0.09%"
"10/30/2015","24,558.8","24,485.2","24,708.2","24,463.4","","0.24%"
"10/29/2015","24,499.5","24,369.2","24,517.4","24,324.6","","0.51%"
"10/28/2015","24,374.6","24,652.5","24,765.0","24,304.5","","-1.13%"
"10/27/2015","24,652.0","24,663.7","24,718.9","24,605.7","","-0.13%"
"10/26/2015","24,683.6","24,551.1","24,710.4","24,506.5","","0.41%"
"10/23/2015","24,582.8","24,746.4","24,876.1","24,519.9","","-0.68%"
"10/22/2015","24,750.8","25,262.3","25,314.9","24,726.3","","-2.13%"
"10/21/2015","25,288.8","25,328.9","25,404.6","25,253.4","","-0.22%"
"10/20/2015","25,343.5","25,252.5","25,435.1","25,248.1","","0.31%"
"10/19/2015","25,265.0","25,240.2","25,413.8","25,207.9","","-0.06%"
"10/16/2015","25,280.0","25,381.9","25,461.8","25,204.6","","-0.59%"
"10/15/2015","25,429.6","25,688.0","25,773.9","25,337.3","","-1.03%"
"10/14/2015","25,694.9","25,470.9","25,730.7","25,466.4","","0.81%"
"10/13/2015","25,487.8","25,355.7","25,545.8","25,328.9","","0.40%"
"10/12/2015","25,385.2","25,205.9","25,476.8","25,118.9","","0.56%"
"10/09/2015","25,243.2","25,268.4","25,337.0","24,926.6","","-0.14%"
"10/08/2015","25,279.1","25,169.8","25,382.1","25,163.1","","0.39%"
"10/07/2015","25,181.6","25,301.2","25,326.4","25,116.0","","-0.50%"
"10/06/2015","25,309.0","25,148.4","25,333.7","25,076.7","","0.67%"
"10/05/2015","25,141.7","25,211.3","25,375.4","25,105.7","","-0.22%"
"10/02/2015","25,196.2","25,157.4","25,438.8","25,051.8","","0.13%"
"10/01/2015","25,163.0","25,115.8","25,199.0","25,020.3","","0.16%"
"09/30/2015","25,123.1","25,285.5","25,326.5","25,073.1","","-0.68%"
"09/29/2015","25,295.1","25,268.6","25,376.0","25,166.3","","0.07%"
"09/28/2015","25,277.1","25,161.9","25,286.1","25,050.6","","0.40%"
"09/25/2015","25,176.4","25,243.9","25,267.5","24,984.3","","-0.32%"
"09/24/2015","25,256.3","25,141.6","25,404.7","25,094.4","","0.43%"
"09/23/2015","25,147.8","24,987.7","25,210.8","24,954.0","","0.61%"
"09/22/2015","24,995.0","25,123.8","25,197.2","24,974.2","","-0.59%"
"09/21/2015","25,142.8","25,346.1","25,466.4","25,110.3","","-1.05%"
"09/18/2015","25,409.1","25,723.0","25,755.0","25,305.7","","-1.29%"
"09/17/2015","25,740.7","25,377.7","25,754.2","25,364.2","","1.38%"
"09/16/2015","25,390.1","25,356.4","25,459.8","25,204.6","","0.12%"
"09/15/2015","25,360.3","25,438.4","25,499.9","25,336.1","","-0.38%"
"09/14/2015","25,457.0","25,467.5","25,578.4","25,368.7","","-0.09%"
"09/11/2015","25,481.0","25,342.8","25,503.5","25,283.2","","0.53%"
"09/10/2015","25,347.9","25,175.4","25,390.5","25,100.1","","0.63%"
"09/09/2015","25,188.8","25,175.3","25,227.0","25,009.1","","0.04%"
"09/08/2015","25,179.3","25,093.4","25,247.8","25,055.2","","0.35%"
"09/07/2015","25,091.1","25,069.8","25,122.6","24,992.2","","0.16%"
"09/04/2015","25,050.1","24,982.3","25,126.5","24,914.7","","0.13%"
"09/03/2015","25,016.8","25,230.4","25,290.8","24,899.2","","-0.91%"
"09/02/2015","25,246.7","25,421.5","25,455.7","25,203.5","","-0.77%"
"09/01/2015","25,443.5","25,197.8","25,505.4","25,186.6","","0.92%"
"08/31/2015","25,211.9","25,094.6","25,301.8","25,063.1","","0.40%"
"08/28/2015","25,111.9","25,251.8","25,403.9","25,054.1","","-0.64%"
"08/27/2015","25,274.3","25,504.0","25,582.9","25,159.7","","-0.92%"
"08/26/2015","25,508.0","25,957.1","26,067.0","25,445.4","","-1.76%"
"08/25/2015","25,964.5","26,187.0","26,205.7","25,686.6","","-0.89%"
"08/24/2015","26,198.9","25,550.9","26,401.8","25,550.9","","2.25%"
"08/21/2015","25,623.5","25,142.7","25,632.5","25,107.0","","1.78%"
"08/20/2015","25,175.3","24,868.7","25,184.3","24,836.3","","1.19%"
"08/19/2015","24,879.9","24,337.7","24,917.9","24,333.2","","2.17%"
"08/18/2015","24,350.9","24,466.9","24,516.5","24,326.6","","-0.51%"
"08/17/2015","24,475.7","24,542.0","24,586.3","24,422.7","","-0.30%"
"08/14/2015","24,548.7","24,619.2","24,729.9","24,522.2","","-0.33%"
"08/13/2015","24,630.4","24,565.5","24,670.1","24,466.9","","0.21%"
"08/12/2015","24,577.8","24,092.6","24,701.1","24,050.0","","1.99%"
"08/11/2015","24,098.7","24,030.3","24,203.4","23,915.8","","0.25%"
"08/10/2015","24,038.5","23,921.2","24,086.5","23,829.6","","0.46%"
"08/07/2015","23,927.8","23,826.3","23,956.1","23,676.9","","0.40%"
"08/06/2015","23,832.9","23,796.9","23,883.1","23,710.8","","0.16%"
"08/05/2015","23,795.8","23,730.4","23,865.6","23,663.8","","0.22%"
"08/04/2015","23,744.5","23,885.2","23,982.3","23,726.0","","-0.60%"
"08/03/2015","23,888.0","23,920.1","23,986.1","23,863.4","","-0.33%"
"07/31/2015","23,967.6","23,848.2","24,242.4","23,819.8","","0.48%"
"07/30/2015","23,853.6","23,968.2","23,982.4","23,763.1","","-0.49%"
"07/29/2015","23,970.9","24,129.6","24,189.1","23,924.5","","-0.67%"
"07/28/2015","24,132.4","24,198.3","24,219.6","24,044.5","","-0.30%"
"07/27/2015","24,204.9","23,932.1","24,285.6","23,923.4","","1.01%"
"07/24/2015","23,962.7","23,949.6","23,991.1","23,829.6","","0.01%"
"07/23/2015","23,961.1","23,842.7","24,041.8","23,820.9","","0.43%"
"07/22/2015","23,858.0","23,854.7","23,930.0","23,716.2","","-0.02%"
"07/21/2015","23,861.8","23,618.0","23,933.8","23,582.0","","1.00%"
"07/20/2015","23,625.6","23,625.7","23,723.8","23,583.1","","0.02%"
"07/17/2015","23,620.8","23,714.0","23,790.9","23,614.8","","-0.42%"
"07/16/2015","23,720.5","23,845.9","23,885.1","23,672.6","","-0.66%"
"07/15/2015","23,878.7","23,983.1","24,094.7","23,806.7","","-0.57%"
"07/14/2015","24,016.1","23,988.8","24,172.9","23,901.5","","0.09%"
"07/13/2015","23,995.3","24,181.3","24,420.6","23,973.5","","-1.46%"
"07/10/2015","24,349.8","24,067.3","24,465.2","24,054.2","","1.13%"
"07/09/2015","24,076.6","24,157.9","24,268.6","23,967.0","","-0.38%"
"07/08/2015","24,167.7","23,985.3","24,198.3","23,930.8","","0.62%"
"07/07/2015","24,018.3","24,081.1","24,138.5","23,778.3","","-0.40%"
"07/06/2015","24,115.3","23,958.0","24,232.4","23,886.1","","-0.49%"
"07/03/2015","24,234.1","24,141.0","24,275.0","24,097.4","","0.27%"
"07/02/2015","24,169.8","24,071.3","24,254.7","24,023.3","","0.28%"
"07/01/2015","24,102.2","24,269.7","24,392.6","24,047.3","","-0.80%"
"06/30/2015","24,296.5","24,507.0","24,559.9","24,210.9","","-0.89%"
"06/29/2015","24,514.1","24,045.3","24,607.9","23,866.6","","0.64%"
"06/26/2015","24,358.6","24,449.3","24,507.6","24,250.1","","-0.38%"
"06/25/2015","24,450.5","24,388.9","24,494.1","24,289.1","","0.06%"
"06/24/2015","24,435.3","24,326.1","24,525.3","24,284.5","","0.32%"
"06/23/2015","24,356.2","24,696.3","24,743.9","24,249.8","","-1.51%"
"06/22/2015","24,729.1","24,746.4","24,881.5","24,635.4","","-0.11%"
"06/19/2015","24,755.2","24,745.6","24,848.0","24,591.8","","-0.08%"
"06/18/2015","24,776.2","24,672.8","24,946.1","24,657.6","","0.23%"
"06/17/2015","24,718.6","24,490.3","24,764.3","24,400.7","","0.80%"
"06/16/2015","24,522.4","24,568.7","24,706.5","24,396.7","","-0.32%"
"06/15/2015","24,600.8","24,425.6","24,624.8","24,344.1","","0.14%"
"06/12/2015","24,567.5","24,481.8","24,628.4","24,262.4","","0.15%"
"06/11/2015","24,531.2","24,658.0","24,720.5","24,320.8","","-0.66%"
"06/10/2015","24,694.6","24,574.4","24,819.6","24,516.2","","0.37%"
"06/09/2015","24,603.7","24,603.1","24,738.7","24,421.9","","-0.11%"
"06/08/2015","24,631.3","24,207.5","24,668.4","24,083.1","","1.61%"
"06/05/2015","24,240.2","24,485.4","24,606.2","24,068.1","","-1.14%"
"06/04/2015","24,519.6","24,566.0","24,829.0","24,458.9","","-0.30%"
"06/03/2015","24,593.8","24,300.2","24,624.3","24,139.0","","1.06%"
"06/02/2015","24,336.3","23,807.8","24,421.3","23,705.2","","2.08%"
"06/01/2015","23,841.1","23,933.0","23,972.9","23,720.6","","-0.54%"
"05/29/2015","23,970.3","23,845.9","24,009.5","23,744.1","","0.37%"
"05/28/2015","23,880.9","23,746.7","23,902.6","23,673.8","","0.41%"
"05/27/2015","23,783.8","23,693.3","23,859.1","23,561.6","","0.22%"
"05/26/2015","23,731.4","23,962.8","24,011.8","23,673.7","","-0.99%"
"05/25/2015","23,969.4","23,953.5","24,028.2","23,824.4","","-0.23%"
"05/22/2015","24,023.7","24,207.5","24,443.8","23,949.2","","-0.89%"
"05/21/2015","24,239.1","24,169.5","24,389.5","24,119.0","","0.19%"
"05/20/2015","24,193.8","24,280.3","24,341.5","24,101.9","","-0.47%"
"05/19/2015","24,308.7","24,624.9","24,681.6","24,212.8","","-1.42%"
"05/18/2015","24,659.3","24,888.8","24,948.5","24,587.9","","-1.07%"
"05/15/2015","24,926.4","24,840.9","24,959.0","24,610.5","","0.23%"
"05/14/2015","24,868.1","24,650.4","24,948.7","24,525.7","","0.72%"
"05/13/2015","24,691.2","24,309.8","24,749.8","24,241.7","","1.41%"
"05/12/2015","24,346.7","24,181.9","24,487.6","24,092.6","","0.53%"
"05/11/2015","24,217.5","24,239.3","24,296.6","24,051.6","","-0.30%"
"05/08/2015","24,291.4","24,383.1","24,475.4","24,198.2","","-0.55%"
"05/07/2015","24,425.8","24,530.0","24,727.0","24,320.3","","-0.61%"
"05/06/2015","24,574.7","24,179.8","24,615.7","24,121.3","","1.50%"
"05/05/2015","24,212.1","24,073.2","24,292.1","23,968.2","","0.43%"
"05/04/2015","24,108.8","24,136.0","24,270.4","24,021.4","","-0.31%"
"05/01/2015","24,184.0","24,181.3","24,375.8","24,080.0","","-0.21%"
"04/30/2015","24,233.7","23,980.8","24,328.5","23,855.8","","0.84%"
"04/29/2015","24,032.9","23,661.9","24,157.9","23,614.5","","1.37%"
"04/28/2015","23,709.1","23,472.3","23,730.6","23,399.0","","0.85%"
"04/27/2015","23,508.3","23,441.2","23,592.3","23,312.8","","0.11%"
"04/24/2015","23,482.4","23,334.4","23,525.5","23,194.2","","0.46%"
"04/23/2015","23,374.4","23,146.7","23,419.7","22,983.1","","0.95%"
"04/22/2015","23,154.2","23,139.3","23,313.9","23,078.0","","-0.08%"
"04/21/2015","23,172.6","23,141.5","23,276.1","22,973.3","","-0.03%"
"04/20/2015","23,178.5","23,327.9","23,371.5","23,087.6","","-0.66%"
"04/17/2015","23,332.3","23,243.8","23,427.3","23,144.7","","0.36%"
"04/16/2015","23,248.6","23,053.9","23,371.7","22,919.1","","0.67%"
"04/15/2015","23,093.5","22,983.8","23,128.1","22,799.5","","0.36%"
"04/14/2015","23,011.6","22,799.3","23,130.2","22,711.0","","0.79%"
"04/13/2015","22,831.1","22,874.8","22,960.2","22,700.0","","-0.34%"
"04/10/2015","22,909.9","23,000.0","23,110.3","22,803.6","","-0.52%"
"04/09/2015","23,029.8","23,263.2","23,325.4","22,952.5","","-1.12%"
"04/08/2015","23,291.3","23,329.0","23,524.3","23,226.5","","-0.31%"
"04/07/2015","23,364.7","23,546.8","23,678.9","23,305.3","","-0.95%"
"04/06/2015","23,589.3","23,695.6","23,835.2","23,525.3","","-0.50%"
"04/03/2015","23,707.0","23,459.4","23,814.8","23,340.0","","0.89%"
"04/02/2015","23,497.5","23,170.6","23,544.9","23,103.9","","1.23%"
"04/01/2015","23,212.6","23,097.4","23,302.0","23,073.7","","0.35%"
"03/31/2015","23,130.7","23,305.0","23,379.3","23,068.3","","-0.90%"
"03/30/2015","23,339.7","23,407.0","23,470.2","23,255.6","","-0.46%"
"03/27/2015","23,448.4","23,384.3","23,579.5","23,218.9","","0.13%"
"03/26/2015","23,416.9","23,553.8","23,772.3","23,322.0","","-0.75%"
"03/25/2015","23,594.2","23,484.5","23,690.9","23,421.6","","0.25%"
"03/24/2015","23,535.7","23,520.8","23,761.4","23,367.3","","-0.11%"
"03/23/2015","23,562.3","23,259.5","23,618.2","23,103.6","","1.29%"
"03/20/2015","23,261.9","22,868.9","23,392.8","22,840.1","","1.57%"
"03/19/2015","22,903.0","23,332.6","23,471.9","22,768.0","","-2.01%"
"03/18/2015","23,373.8","22,730.6","23,644.4","22,704.8","","2.70%"
"03/17/2015","22,760.3","22,664.1","22,874.0","22,558.0","","0.26%"
"03/16/2015","22,701.1","22,410.9","22,814.8","22,334.0","","1.12%"
"03/13/2015","22,448.8","22,689.8","22,729.8","22,342.6","","-1.21%"
"03/12/2015","22,722.7","22,489.3","22,825.2","22,401.9","","0.89%"
"03/11/2015","22,523.1","22,806.0","22,882.4","22,410.4","","-1.43%"
"03/10/2015","22,850.9","23,139.8","23,193.2","22,793.2","","-1.40%"
"03/09/2015","23,175.5","23,089.6","23,292.8","23,070.4","","0.10%"
"03/06/2015","23,153.0","23,551.2","23,594.0","23,110.9","","-1.71%"
"03/05/2015","23,555.6","23,632.8","23,737.1","23,455.1","","-0.48%"
"03/04/2015","23,670.3","23,823.0","23,903.9","23,596.5","","-0.79%"
"03/03/2015","23,858.0","23,837.9","23,949.6","23,778.2","","-0.08%"
"03/02/2015","23,876.1","23,848.5","23,997.6","23,788.9","","-0.10%"
"02/27/2015","23,899.6","23,888.8","24,010.5","23,825.1","","-0.10%"
"02/26/2015","23,924.5","24,234.4","24,330.1","23,856.8","","-1.44%"
"02/25/2015","24,273.8","24,140.7","24,325.8","24,130.1","","0.30%"
"02/24/2015","24,201.7","24,141.4","24,251.3","24,030.0","","0.12%"
"02/23/2015","24,172.2","24,243.7","24,346.9","24,056.2","","-0.42%"
"02/20/2015","24,274.6","24,211.7","24,381.1","24,022.1","","0.12%"
"02/19/2015","24,244.7","24,273.5","24,423.7","24,184.0","","-0.27%"
"02/18/2015","24,310.9","24,303.3","24,353.5","24,137.2","","-0.13%"
"02/17/2015","24,341.8","24,179.8","24,422.7","24,111.6","","0.51%"
"02/16/2015","24,219.2","24,247.9","24,383.2","24,105.2","","-0.27%"
"02/13/2015","24,285.3","24,301.2","24,418.1","24,235.1","","-0.20%"
"02/12/2015","24,334.0","24,156.3","24,376.6","24,084.6","","0.61%"
"02/11/2015","24,185.7","24,120.8","24,219.8","24,039.1","","0.13%"
"02/10/2015","24,153.4","24,140.6","24,211.6","24,020.6","","-0.01%"
"02/09/2015","24,155.2","24,110.1","24,221.2","24,025.5","","0.06%"
"02/06/2015","24,141.6","24,459.0","24,516.0","24,101.6","","-1.43%"
"02/05/2015","24,491.9","24,177.6","24,541.0","24,090.2","","1.15%"
"02/04/2015","24,213.4","24,473.2","24,517.6","24,117.9","","-1.22%"
"02/03/2015","24,511.9","24,173.3","24,624.9","24,115.0","","1.27%"
"02/02/2015","24,203.8","24,047.6","24,250.7","24,039.1","","0.47%"
"01/30/2015","24,089.7","24,132.1","24,253.8","24,036.9","","-0.30%"
"01/29/2015","24,162.5","24,061.8","24,267.0","24,000.7","","0.28%"
"01/28/2015","24,094.2","24,262.2","24,310.3","24,036.2","","-0.82%"
"01/27/2015","24,292.8","23,957.3","24,384.4","23,927.4","","1.26%"
"01/26/2015","23,989.7","23,844.3","24,111.2","23,660.9","","0.25%"
"01/23/2015","23,929.1","24,239.4","24,294.4","23,692.9","","-1.44%"
"01/22/2015","24,278.8","24,785.2","24,878.2","24,137.0","","-2.19%"
"01/21/2015","24,823.3","24,636.2","24,964.2","24,614.8","","0.61%"
"01/20/2015","24,671.9","24,751.3","24,822.1","24,612.7","","-0.45%"
"01/19/2015","24,784.6","24,616.7","24,859.3","24,606.0","","0.39%"
"01/16/2015","24,689.3","24,795.2","24,871.9","24,424.9","","-0.55%"
"01/15/2015","24,825.3","25,118.1","25,185.7","24,660.8","","-1.33%"
"01/14/2015","25,158.8","25,092.0","25,278.1","24,988.1","","0.12%"
"01/13/2015","25,128.4","25,222.0","25,343.5","25,049.4","","-0.51%"
"01/12/2015","25,257.5","25,260.2","25,375.8","25,119.7","","-0.19%"
"01/09/2015","25,305.3","25,185.6","25,320.2","25,098.0","","0.33%"
"01/08/2015","25,221.2","25,354.8","25,411.0","25,104.4","","-0.64%"
"01/07/2015","25,382.8","25,466.2","25,519.0","25,275.6","","-0.40%"
"01/06/2015","25,485.9","25,498.7","25,644.4","25,453.4","","-0.14%"
"01/05/2015","25,522.8","25,646.1","25,683.0","25,387.6","","-0.57%"
"01/02/2015","25,670.3","25,864.1","25,901.2","25,641.9","","-0.84%"
"01/01/2015","25,887.4","25,853.4","25,893.8","25,840.6","","0.05%"
"12/31/2014","25,875.7","25,985.2","26,047.1","25,847.0","","-0.51%"
"12/30/2014","26,007.9","25,879.5","26,063.5","25,875.2","","0.23%"
"12/29/2014","25,947.6","26,030.8","26,180.1","25,860.3","","-0.36%"
"12/26/2014","26,042.5","26,118.4","26,158.8","26,000.9","","-0.43%"
"12/25/2014","26,156.2","26,058.6","26,226.7","26,037.2","","0.29%"
"12/24/2014","26,081.0","26,003.3","26,138.7","25,983.0","","0.19%"
"12/23/2014","26,030.9","26,127.3","26,195.1","25,988.4","","-0.47%"
"12/22/2014","26,154.9","26,125.1","26,157.1","26,125.1","","0.00%"
"12/19/2014","26,153.7","26,253.0","26,316.1","26,112.0","","-0.47%"
"12/18/2014","26,276.7","26,372.7","26,456.9","26,208.2","","-0.46%"
"12/17/2014","26,398.6","26,719.2","26,782.9","26,327.8","","-1.32%"
"12/16/2014","26,752.7","26,573.6","26,878.7","26,563.1","","0.57%"
"12/15/2014","26,600.7","26,629.2","26,703.3","26,462.8","","-0.20%"
"12/12/2014","26,653.1","26,485.1","26,706.5","26,436.0","","0.52%"
"12/11/2014","26,516.1","26,559.8","26,697.5","26,393.3","","-0.30%"
"12/10/2014","26,595.2","26,404.0","26,597.3","26,359.8","","0.59%"
"12/09/2014","26,439.2","26,233.1","26,595.0","26,198.5","","0.59%"
"12/08/2014","26,284.5","26,162.3","26,342.0","26,081.8","","0.28%"
"12/05/2014","26,211.1","26,367.3","26,469.9","26,149.5","","-0.78%"
"12/04/2014","26,416.8","26,271.7","26,585.1","26,156.4","","0.43%"
"12/03/2014","26,302.5","26,458.2","26,508.2","26,246.1","","-0.67%"
"12/02/2014","26,481.1","26,671.2","26,709.0","26,445.4","","-0.76%"
"12/01/2014","26,682.7","26,520.6","26,761.8","26,469.5","","0.36%"
"11/28/2014","26,588.1","26,664.8","26,736.6","26,465.2","","-0.32%"
"11/27/2014","26,673.1","26,735.7","26,795.1","26,658.4","","-0.29%"
"11/26/2014","26,750.3","26,656.9","26,805.9","26,601.0","","0.28%"
"11/25/2014","26,676.7","26,482.8","26,702.4","26,444.5","","0.40%"
"11/24/2014","26,571.0","26,416.6","26,610.7","26,376.0","","0.33%"
"11/21/2014","26,484.7","26,699.7","26,864.4","26,410.2","","-1.08%"
"11/20/2014","26,775.0","26,712.8","26,897.8","26,635.8","","-0.10%"
"11/19/2014","26,802.8","26,770.6","26,926.8","26,627.7","","-0.04%"
"11/18/2014","26,813.5","26,528.8","26,832.7","26,511.8","","0.90%"
"11/17/2014","26,574.5","26,665.7","26,859.7","26,516.0","","-0.49%"
"11/14/2014","26,706.4","26,559.3","26,759.6","26,379.6","","0.38%"
"11/13/2014","26,606.1","26,455.6","26,640.2","26,349.9","","0.44%"
"11/12/2014","26,488.9","26,534.3","26,605.8","26,400.8","","-0.29%"
"11/11/2014","26,565.5","26,311.8","26,618.7","26,305.4","","0.64%"
"11/10/2014","26,397.7","26,483.3","26,666.5","26,303.3","","-0.47%"
"11/07/2014","26,521.9","26,305.0","26,558.0","26,229.2","","0.69%"
"11/06/2014","26,340.2","26,503.2","26,680.4","26,283.7","","-0.86%"
"11/05/2014","26,569.0","26,658.1","26,806.0","26,441.6","","-0.53%"
"11/04/2014","26,709.4","26,547.1","26,779.5","26,536.0","","0.48%"
